idImpianto;descCarburante;prezzo;isSelf;dtComu
59827;Benzina;2.217;0;20260719
59827;Benzina;1.947;1;20260719
59827;Gasolio;2.367;0;20260719
59827;Gasolio;2.097;1;20260720
59827;Supreme Diesel;2.537;0;20260719
59827;Supreme Diesel;2.267;1;20260719
59828;Benzina;2.000;0;20260719
59828;Benzina;1.949;1;20260719
59828;Gasolio;2.269;0;20260719
59828;Gasolio;2.079;1;20260719
59828;Blue Diesel;2.369;0;20260719
59828;Blue Diesel;2.179;1;20260719
59829;Benzina;2.149;0;20260719
59829;Benzina;1.929;1;20260719
59829;Gasolio;2.299;0;20260719
59829;Gasolio;2.079;1;20260719
59829;Blue Diesel;2.399;0;20260719
59829;Blue Diesel;2.179;1;20260719
59830;Benzina;2.149;0;20260720
59830;Benzina;1.929;1;20260719
59830;Gasolio;2.299;0;20260720
59830;Gasolio;2.079;1;20260719
59830;HVOlution;2.299;0;20260720
59831;Benzina;2.149;0;20260719
59831;Benzina;1.929;1;20260719
59831;Gasolio;2.299;0;20260719
59831;Gasolio;2.079;1;20260719
59831;Blue Diesel;2.399;0;20260719
59831;Blue Diesel;2.179;1;20260719
59831;HVOlution;2.299;0;20260719
59831;HVOlution;2.079;1;20260719
59832;Benzina;2.144;0;20260719
59832;Benzina;1.934;1;20260719
59832;Gasolio;2.284;0;20260719
59832;Gasolio;2.074;1;20260719
59832;GPL;0.749;0;20260719
59832;Blue Diesel;2.384;0;20260719
59832;Blue Diesel;2.174;1;20260719
59833;Benzina;1.659;1;20260719
59833;Gasolio;1.589;1;20260719
59834;Benzina;1.649;1;20260719
59834;Gasolio;1.565;1;20260719
59835;Benzina;2.124;0;20260719
59835;Benzina;1.904;1;20260719
59835;Gasolio;2.269;0;20260719
59835;Gasolio;2.049;1;20260719
59835;Blue Diesel;2.369;0;20260719
59835;Blue Diesel;2.149;1;20260719
59835;HVOlution;2.049;1;20260719
59836;Benzina;1.999;0;20260717
59836;Benzina;1.999;1;20260717
59836;Gasolio;2.029;0;20260717
59836;Gasolio;2.029;1;20260717
59838;Benzina;2.159;0;20260719
59838;Benzina;1.909;1;20260720
59838;Gasolio;2.329;0;20260719
59838;Gasolio;2.079;1;20260720
59838;GPL;0.719;0;20260720
59838;Hi-Q Diesel;2.529;0;20260719
59838;Hi-Q Diesel;2.279;1;20260720
59839;Benzina;1.909;1;20260719
59839;Gasolio;2.009;1;20260719
59840;Benzina;2.159;0;20260719
59840;Benzina;1.939;1;20260719
59840;Gasolio;2.289;0;20260719
59840;Gasolio;2.069;1;20260719
59840;Blue Diesel;2.389;0;20260719
59840;Blue Diesel;2.169;1;20260719
59841;Benzina;2.149;0;20260719
59841;Benzina;1.929;1;20260719
59841;Gasolio;2.299;0;20260719
59841;Gasolio;2.079;1;20260719
59841;HVOlution;2.299;0;20260719
59841;HVOlution;2.079;1;20260719
59844;Benzina;2.155;0;20260719
59844;Benzina;1.945;1;20260719
59844;Gasolio;2.264;0;20260719
59844;Gasolio;2.054;1;20260719
59844;GPL;0.779;0;20260719
59844;Blue Super;2.305;0;20260719
59844;Blue Super;2.095;1;20260719
59844;Blue Diesel;2.364;0;20260719
59844;Blue Diesel;2.154;1;20260719
59845;Benzina;1.889;1;20260719
59845;Gasolio;1.989;1;20260719
59846;Benzina;2.139;0;20260719
59846;Benzina;1.919;1;20260719
59846;Gasolio;2.279;0;20260719
59846;Gasolio;2.059;1;20260719
59846;Blue Super;2.289;0;20260719
59846;Blue Super;2.069;1;20260719
59846;HVOlution;2.279;0;20260719
59846;HVOlution;2.059;1;20260719
59847;Benzina;2.109;0;20260719
59847;Benzina;1.919;1;20260719
59847;Gasolio;2.309;0;20260719
59847;Gasolio;2.119;1;20260719
59848;Benzina;1.868;1;20260717
59848;Gasolio;2.078;1;20260717
59848;GPL;0.698;0;20260717
59849;Benzina;2.079;0;20260719
59849;Benzina;1.869;1;20260719
59849;Gasolio;2.224;0;20260719
59849;Gasolio;2.014;1;20260719
59849;Blue Super;2.049;0;20260719
59849;Blue Super;1.839;1;20260719
59849;Blue Diesel;2.324;0;20260719
59849;Blue Diesel;2.114;1;20260719
59850;Benzina;1.969;1;20260719
59850;Gasolio;2.109;1;20260719
59851;Benzina;1.869;1;20260719
59851;Gasolio;2.039;1;20260719
59852;Benzina;1.919;1;20260720
59852;Gasolio;2.059;1;20260720
59852;Supreme Diesel;2.159;1;20260720
59853;Benzina;1.899;1;20260719
59853;Gasolio;2.069;1;20260719
59853;Gasolio speciale;2.169;1;20260719
59854;Benzina;1.959;0;20260717
59854;Benzina;1.899;1;20260717
59854;Gasolio;2.129;0;20260717
59854;Gasolio;2.059;1;20260717
59854;GPL;0.749;0;20260717
59855;Benzina;2.139;0;20260718
59855;Benzina;1.929;1;20260718
59855;Gasolio;2.349;0;20260718
59855;Gasolio;2.139;1;20260718
59855;Supreme Diesel;2.549;0;20260718
59855;Supreme Diesel;2.339;1;20260718
59856;Benzina;1.969;1;20260720
59856;Gasolio;2.109;1;20260720
59857;Benzina;2.309;0;20260719
59857;Benzina;2.009;1;20260719
59857;Gasolio;2.439;0;20260719
59857;Gasolio;2.169;1;20260719
59857;GPL;0.849;0;20260719
59857;Benzina WR 100;2.459;0;20260719
59857;Benzina WR 100;2.159;1;20260719
59857;HVO;2.409;0;20260719
59857;HVO;2.139;1;20260719
59858;Benzina;1.959;1;20260718
59858;Gasolio;2.099;1;20260718
59859;Benzina;1.939;1;20260720
59859;Gasolio;2.079;1;20260720
59859;Supreme Diesel;2.179;1;20260720
59860;Benzina;2.159;0;20260717
59860;Benzina;1.959;1;20260717
59860;Gasolio;2.379;0;20260717
59860;Gasolio;2.179;1;20260717
59860;Metano;1.459;0;20260717
59860;GPL;0.799;0;20260717
59861;Benzina;1.919;0;20260718
59861;Benzina;1.919;1;20260718
59861;Gasolio;2.079;0;20260718
59861;Gasolio;2.079;1;20260718
59862;Benzina;1.969;1;20260719
59862;Gasolio;2.099;1;20260719
59863;Benzina;1.959;1;20260719
59863;Gasolio;2.059;1;20260719
59864;Benzina;1.879;1;20260719
59864;Gasolio;2.039;1;20260719
59864;HVO;2.009;1;20260719
59865;GPL;0.744;0;20260716
59866;Benzina;1.888;0;20260716
59866;Benzina;1.888;1;20260716
59866;Gasolio;2.088;0;20260716
59866;Gasolio;2.088;1;20260716
59868;Benzina;2.169;0;20260719
59868;Benzina;1.949;1;20260719
59868;Gasolio;2.299;0;20260719
59868;Gasolio;2.079;1;20260719
59868;Blue Diesel;2.399;0;20260719
59868;Blue Diesel;2.179;1;20260719
59869;Benzina;2.129;0;20260719
59869;Benzina;1.909;1;20260719
59869;Gasolio;2.279;0;20260719
59869;Gasolio;2.059;1;20260719
59869;GPL;0.694;0;20260719
59869;Blue Diesel;2.379;0;20260719
59869;Blue Diesel;2.159;1;20260719
59870;Benzina;1.929;1;20260719
59870;Gasolio;2.079;1;20260719
59870;Blue Diesel;2.179;1;20260719
59870;HVOlution;2.079;1;20260719
59871;Benzina;2.159;0;20260719
59871;Benzina;1.939;1;20260719
59871;Gasolio;2.289;0;20260719
59871;Gasolio;2.069;1;20260719
59871;Blue Super;2.309;0;20260719
59871;Blue Super;2.089;1;20260719
59871;Blue Diesel;2.389;0;20260719
59871;Blue Diesel;2.169;1;20260719
59871;HVOlution;2.289;0;20260719
59871;HVOlution;2.069;1;20260719
59872;Benzina;1.929;1;20260719
59872;Gasolio;2.059;1;20260719
59872;Blue Diesel;2.159;1;20260719
59872;HVOlution;2.059;1;20260719
59873;Benzina;1.624;1;20260719
59873;Gasolio;1.564;1;20260719
59874;Benzina;1.907;0;20260718
59874;Benzina;1.907;1;20260718
59874;Gasolio;2.119;0;20260718
59874;Gasolio;2.119;1;20260718
59878;Benzina;1.917;1;20260719
59878;Gasolio;2.097;1;20260719
59879;Benzina;1.959;1;20260716
59879;Gasolio;2.109;1;20260716
59880;Benzina;2.129;0;20260718
59880;Benzina;1.929;1;20260718
59880;Gasolio;2.299;0;20260718
59880;Gasolio;2.099;1;20260718
59880;GPL;0.709;0;20260718
59881;Benzina;2.119;0;20260718
59881;Benzina;1.919;1;20260718
59881;Gasolio;2.289;0;20260718
59881;Gasolio;2.089;1;20260718
59881;GPL;0.709;0;20260718
59882;Benzina;1.899;0;20260717
59882;Benzina;1.899;1;20260717
59882;Gasolio;1.999;0;20260717
59882;Gasolio;1.999;1;20260717
59882;Gasolio speciale;1.625;0;20260717
59882;Gasolio speciale;1.625;1;20260717
59883;Benzina;1.909;1;20260719
59883;Gasolio;2.039;1;20260719
59884;Benzina;1.849;1;20260717
59884;Gasolio;1.999;1;20260717
59884;Gasolio speciale;1.625;1;20260717
59885;Benzina;1.899;1;20260715
59885;Gasolio;2.089;1;20260715
59885;Metano;1.699;0;20260715
59885;GPL;0.725;0;20260715
59886;Benzina;2.179;0;20260716
59886;Benzina;1.929;1;20260716
59886;Gasolio;2.299;0;20260716
59886;Gasolio;2.049;1;20260716
59888;Benzina;1.979;1;20260720
59888;Gasolio;2.179;1;20260720
59890;Benzina;2.197;0;20260720
59890;Benzina;1.929;1;20260720
59890;Gasolio;2.367;0;20260720
59890;Gasolio;2.099;1;20260720
59890;GPL;0.814;0;20260719
59891;Benzina;1.939;1;20260719
59891;Gasolio;2.079;1;20260719
59891;Blue Diesel;2.179;1;20260719
59891;HVOlution;2.079;1;20260719
59892;Benzina;2.149;0;20260719
59892;Benzina;1.929;1;20260719
59892;Gasolio;2.279;0;20260719
59892;Gasolio;2.079;1;20260719
59892;Blue Diesel;2.379;0;20260719
59892;Blue Diesel;2.179;1;20260719
59892;HVOlution;2.279;0;20260719
59892;HVOlution;2.079;1;20260719
59893;Benzina;2.149;0;20260719
59893;Benzina;1.929;1;20260719
59893;Gasolio;2.299;0;20260719
59893;Gasolio;2.079;1;20260719
59893;Blue Diesel;2.399;0;20260719
59893;Blue Diesel;2.179;1;20260719
59894;Benzina;2.199;0;20260717
59894;Benzina;1.989;1;20260717
59894;Gasolio;2.419;0;20260717
59894;Gasolio;2.209;1;20260717
59896;Benzina;2.039;0;20260717
59896;Benzina;2.039;1;20260717
59896;Gasolio;2.239;0;20260717
59896;Gasolio;2.239;1;20260717
59898;Benzina;2.099;0;20260718
59898;Benzina;2.099;1;20260718
59898;Gasolio;2.249;0;20260718
59898;Gasolio;2.249;1;20260718
59901;Benzina;1.979;0;20260719
59901;Benzina;1.979;1;20260719
59901;Gasolio;2.124;0;20260719
59901;Gasolio;2.124;1;20260719
59901;Blue Diesel;2.224;0;20260719
59901;Blue Diesel;2.224;1;20260719
59902;Benzina;1.959;1;20260719
59902;Gasolio;2.099;1;20260719
59903;Benzina;1.999;0;20260718
59903;Benzina;1.999;1;20260718
59903;Gasolio;2.199;0;20260718
59903;Gasolio;2.199;1;20260718
59904;Benzina;2.139;0;20260719
59904;Benzina;1.929;1;20260719
59904;Gasolio;2.289;0;20260719
59904;Gasolio;2.079;1;20260719
59904;Blue Diesel;2.389;0;20260719
59904;Blue Diesel;2.179;1;20260719
59905;Benzina;2.149;0;20260719
59905;Benzina;1.939;1;20260719
59905;Gasolio;2.249;0;20260719
59905;Gasolio;2.039;1;20260719
59905;Blue Diesel;2.349;0;20260719
59905;Blue Diesel;2.139;1;20260719
59905;HVOlution;2.249;0;20260719
59906;Benzina;1.658;1;20260719
59906;Gasolio;1.578;1;20260719
59907;Benzina;1.714;1;20260719
59907;Gasolio;2.055;1;20260719
59908;Benzina;1.714;1;20260719
59908;Gasolio;2.055;1;20260719
59911;Benzina;1.959;1;20260719
59911;Gasolio;2.089;1;20260719
59913;Benzina;1.979;0;20260717
59913;Gasolio;2.119;0;20260717
59915;Benzina;2.209;0;20260717
59915;Benzina;1.959;1;20260717
59915;Gasolio;2.389;0;20260717
59915;Gasolio;2.139;1;20260717
59917;Benzina;1.879;1;20260720
59917;Gasolio;2.079;1;20260720
59918;Benzina;1.959;1;20260719
59918;Gasolio;2.079;1;20260719
59918;GPL;0.889;0;20260719
59919;Benzina;1.935;1;20260719
59919;Gasolio;2.095;1;20260719
59920;Benzina;2.159;0;20260717
59920;Benzina;1.959;1;20260717
59920;Gasolio;2.299;0;20260717
59920;Gasolio;2.099;1;20260717
59921;Benzina;2.249;0;20260719
59921;Benzina;1.999;1;20260719
59921;Gasolio;2.349;0;20260719
59921;Gasolio;2.099;1;20260719
59921;GPL;0.759;0;20260719
59921;Diesel Shell V Power;2.349;0;20260719
59921;Diesel Shell V Power;2.349;1;20260719
59922;Benzina;1.899;1;20260719
59922;Gasolio;1.999;1;20260719
59922;GPL;0.779;0;20260719
59925;Benzina;1.919;0;20260717
59925;Benzina;1.919;1;20260717
59925;Gasolio;2.069;0;20260717
59925;Gasolio;2.069;1;20260717
59927;Benzina;2.029;0;20260720
59927;Benzina;1.929;1;20260719
59927;Gasolio;2.179;0;20260720
59927;Gasolio;2.079;1;20260719
59927;Metano;1.649;0;20260719
59927;GPL;0.724;0;20260719
59928;Benzina;2.099;0;20260719
59928;Benzina;1.959;1;20260719
59928;Gasolio;2.269;0;20260719
59928;Gasolio;2.129;1;20260719
59928;Gasolio speciale;2.409;0;20260719
59928;Gasolio speciale;2.269;1;20260719
59931;Benzina;1.949;0;20260720
59931;Benzina;1.949;1;20260720
59931;Gasolio;2.169;0;20260720
59931;Gasolio;2.169;1;20260720
59934;Benzina;1.765;1;20260719
59934;Gasolio;2.185;1;20260719
59935;Benzina;2.029;0;20260716
59935;Benzina;2.029;1;20260716
59935;Gasolio;2.099;0;20260716
59935;Gasolio;2.099;1;20260716
59936;Benzina;2.097;0;20260716
59936;Benzina;1.929;1;20260716
59936;Gasolio;2.227;0;20260716
59936;Gasolio;2.059;1;20260716
59937;Benzina;2.209;0;20260717
59937;Benzina;1.959;1;20260717
59937;Gasolio;2.379;0;20260717
59937;Gasolio;2.129;1;20260717
59937;GPL;0.728;0;20260717
59941;Benzina;1.999;0;20260716
59941;Benzina;1.899;1;20260716
59941;Gasolio;2.195;0;20260716
59941;Gasolio;2.095;1;20260716
59941;HVO100;2.159;0;20260716
59941;HVO100;2.059;1;20260716
59946;Benzina;1.989;0;20260716
59946;Benzina;1.989;1;20260716
59946;Gasolio;2.129;0;20260716
59946;Gasolio;2.129;1;20260716
59946;Supreme Diesel;2.249;0;20260716
59946;Supreme Diesel;2.249;1;20260716
59948;Benzina;2.089;0;20260720
59948;Benzina;1.929;1;20260720
59948;Gasolio;2.349;0;20260720
59948;Gasolio;2.189;1;20260720
59948;GPL;0.739;0;20260720
59949;Benzina;1.929;1;20260718
59949;Gasolio;2.089;1;20260718
59953;Benzina;2.159;0;20260719
59953;Benzina;1.939;1;20260719
59953;Gasolio;2.289;0;20260719
59953;Gasolio;2.069;1;20260719
59953;Blue Super;2.089;1;20260719
59953;HVOlution;2.289;0;20260719
59953;HVOlution;2.069;1;20260719
59954;Benzina;1.999;0;20260717
59954;Benzina;1.999;1;20260717
59954;Gasolio;2.199;0;20260717
59954;Gasolio;2.199;1;20260717
59956;Benzina;1.666;1;20260719
59956;Gasolio;1.644;1;20260719
59959;Benzina;2.099;0;20260718
59959;Benzina;2.099;1;20260718
59959;Gasolio;2.249;0;20260718
59959;Gasolio;2.249;1;20260718
59962;Benzina;1.969;0;20260719
59962;Benzina;1.869;1;20260719
59962;Gasolio;2.129;0;20260719
59962;Gasolio;2.029;1;20260719
59962;Metano;1.599;0;20260719
59962;GPL;0.759;0;20260719
59962;GNL;1.299;0;20260719
59962;HVO;2.049;0;20260719
59962;HVO;1.949;1;20260719
59964;Benzina;2.139;0;20260717
59964;Benzina;1.939;1;20260717
59964;Gasolio;2.299;0;20260717
59964;Gasolio;2.099;1;20260717
59964;HVO;2.209;0;20260717
59964;HVO;2.009;1;20260717
59965;Benzina;1.633;1;20260719
59965;Gasolio;1.564;1;20260719
59965;GPL;0.584;0;20260719
59966;Benzina;2.169;0;20260718
59966;Benzina;1.979;1;20260718
59966;Gasolio;2.349;0;20260718
59966;Gasolio;2.159;1;20260718
59967;GPL;0.714;0;20260720
59969;Benzina;2.129;1;20260718
59969;Gasolio;2.249;1;20260718
59969;Metano;1.699;0;20260718
59969;GPL;0.819;0;20260718
59971;Benzina;1.938;0;20260718
59971;Benzina;1.938;1;20260718
59971;Gasolio;2.178;0;20260718
59971;Gasolio;2.178;1;20260718
59972;Benzina;2.187;0;20260717
59972;Benzina;1.976;1;20260717
59972;Gasolio;2.347;0;20260717
59972;Gasolio;2.136;1;20260717
59972;Metano;1.699;0;20260717
59973;Benzina;1.929;1;20260719
59973;Gasolio;2.099;1;20260719
59974;Benzina;1.915;1;20260719
59974;Gasolio;2.034;1;20260719
59975;Benzina;2.078;0;20260719
59975;Benzina;1.898;1;20260719
59975;Gasolio;2.278;0;20260719
59975;Gasolio;2.098;1;20260719
59975;HVO;2.278;0;20260719
59975;HVO;2.098;1;20260719
59977;Benzina;1.919;1;20260715
59977;Gasolio;2.029;1;20260715
59978;Benzina;1.999;0;20260719
59978;Benzina;1.999;1;20260719
59978;Gasolio;2.099;0;20260719
59978;Gasolio;2.099;1;20260719
59979;Benzina;1.915;1;20260719
59979;Gasolio;2.034;1;20260719
59980;Benzina;1.989;1;20260717
59980;Gasolio;2.089;1;20260717
59981;Benzina;1.989;1;20260717
59981;Gasolio;2.089;1;20260717
59982;Benzina;2.169;0;20260718
59982;Benzina;1.959;1;20260718
59982;Gasolio;2.329;0;20260718
59982;Gasolio;2.119;1;20260718
59982;Supreme Diesel;2.429;0;20260718
59982;Supreme Diesel;2.219;1;20260718
59985;Benzina;2.099;0;20260720
59985;Gasolio;2.189;0;20260720
59987;Benzina;2.339;0;20260717
59987;Benzina;1.989;1;20260717
59987;Gasolio;2.469;0;20260717
59987;Gasolio;2.119;1;20260717
59987;GPL;0.799;0;20260717
59988;Benzina;2.199;0;20260718
59988;Benzina;1.989;1;20260718
59988;Gasolio;2.319;0;20260718
59988;Gasolio;2.109;1;20260718
59988;HiQ Perform+;2.469;0;20260718
59988;HVO;2.319;0;20260718
59988;HVO;2.109;1;20260718
59989;Benzina;1.709;1;20260719
59989;Gasolio;1.709;1;20260719
59990;Benzina;1.977;0;20260718
59990;Benzina;1.977;1;20260718
59990;Gasolio;2.137;0;20260718
59990;Gasolio;2.137;1;20260718
59990;Metano;1.937;0;20260718
59991;Benzina;1.949;0;20260717
59991;Benzina;1.899;1;20260717
59991;Gasolio;2.099;0;20260717
59991;Gasolio;2.049;1;20260717
59993;Benzina;1.945;1;20260720
59993;Gasolio;2.076;1;20260720
59994;Benzina;1.656;1;20260719
59994;Gasolio;1.556;1;20260719
59995;Benzina;1.643;1;20260719
59995;Gasolio;1.585;1;20260719
59996;Benzina;1.769;0;20260719
59996;Benzina;1.669;1;20260719
59996;Gasolio;1.669;0;20260719
59996;Gasolio;1.569;1;20260719
59997;Benzina;1.665;1;20260719
59997;Gasolio;1.654;1;20260719
59998;Benzina;1.635;1;20260719
59998;Gasolio;1.614;1;20260719
59999;Benzina;1.628;1;20260719
59999;Gasolio;1.605;1;20260719
60002;Metano;1.599;0;20260716
60003;Benzina;1.899;1;20260719
60003;Gasolio;2.099;1;20260719
60005;Benzina;2.189;0;20260714
60005;Benzina;1.909;1;20260714
60005;Gasolio;2.279;0;20260714
60005;Gasolio;1.999;1;20260714
60009;Benzina;1.644;1;20260719
60009;Gasolio;1.574;1;20260719
60010;Benzina;1.929;0;20260714
60010;Benzina;1.849;1;20260714
60010;Gasolio;2.077;0;20260714
60010;Gasolio;1.997;1;20260714
60012;Benzina;2.099;0;20260719
60012;Benzina;1.899;1;20260719
60012;Gasolio;2.299;0;20260719
60012;Gasolio;2.099;1;20260719
60012;GPL;0.658;0;20260719
60014;Benzina;1.654;1;20260719
60014;Gasolio;1.604;1;20260719
60015;Benzina;2.119;0;20260717
60015;Benzina;1.919;1;20260717
60015;Gasolio;2.349;0;20260717
60015;Gasolio;2.149;1;20260717
60015;GPL;0.729;0;20260717
60015;HiQ Perform+;2.389;0;20260717
60015;HiQ Perform+;2.219;1;20260717
60016;Benzina;1.644;1;20260719
60016;Gasolio;1.574;1;20260719
60017;Benzina;1.868;1;20260719
60017;Gasolio;2.065;1;20260719
60018;Benzina;1.645;1;20260719
60018;Gasolio;1.574;1;20260719
60019;Benzina;2.189;0;20260719
60019;Benzina;1.939;1;20260719
60019;Gasolio;2.319;0;20260719
60019;Gasolio;2.089;1;20260719
60019;Gasolio speciale;2.419;0;20260719
60019;Gasolio speciale;2.189;1;20260719
60021;Benzina;1.979;0;20260718
60021;Benzina;1.979;1;20260718
60021;Gasolio;2.079;0;20260718
60021;Gasolio;2.079;1;20260718
60021;HiQ Perform+;2.259;0;20260718
60021;HiQ Perform+;2.259;1;20260718
60022;Metano;1.499;0;20260718
60025;Benzina;1.979;0;20260718
60025;Benzina;1.899;1;20260718
60025;Gasolio;2.179;0;20260718
60025;Gasolio;2.099;1;20260718
60025;Metano;1.579;0;20260718
60025;GPL;0.729;0;20260718
60027;Benzina;2.119;0;20260717
60027;Benzina;1.919;1;20260717
60027;Gasolio;2.279;0;20260717
60027;Gasolio;2.079;1;20260717
60027;Metano;1.399;0;20260717
60027;GPL;0.699;0;20260717
60027;Hi-Q Diesel;2.400;0;20260717
60027;Hi-Q Diesel;2.200;1;20260717
60027;HVO;1.849;1;20260717
60028;Benzina;1.899;0;20260715
60028;Benzina;1.869;1;20260715
60028;Gasolio;2.089;0;20260715
60028;Gasolio;2.059;1;20260715
60028;Metano;1.369;0;20260715
60028;GPL;0.679;0;20260715
60029;Benzina;1.935;1;20260719
60029;Gasolio;2.044;1;20260719
60031;Benzina;2.029;0;20260718
60031;Benzina;1.929;1;20260718
60031;Gasolio;2.219;0;20260718
60031;Gasolio;2.119;1;20260718
60031;GPL;0.759;0;20260716
60031;HVOlution;2.199;0;20260718
60031;HVOlution;2.099;1;20260718
60032;Benzina;2.119;0;20260720
60032;Benzina;1.919;1;20260720
60032;Gasolio;2.269;0;20260720
60032;Gasolio;2.069;1;20260720
60033;Benzina;2.159;0;20260717
60033;Benzina;1.979;1;20260717
60033;Gasolio;2.299;0;20260717
60033;Gasolio;2.119;1;20260717
60037;Benzina;2.089;0;20260720
60037;Benzina;1.929;1;20260719
60037;Gasolio;2.309;0;20260720
60037;Gasolio;2.149;1;20260719
60037;HVO;2.309;0;20260720
60037;HVO;2.149;1;20260719
60038;Benzina;1.898;1;20260717
60038;Gasolio;2.099;1;20260717
60040;Benzina;1.935;1;20260719
60040;Gasolio;2.044;1;20260719
60041;Benzina;1.935;1;20260719
60041;Gasolio;2.044;1;20260719
60042;Benzina;1.935;1;20260719
60042;Gasolio;2.044;1;20260719
60043;Benzina;1.949;1;20260717
60043;Gasolio;2.149;1;20260717
60044;Benzina;2.129;0;20260720
60044;Benzina;1.919;1;20260719
60044;Gasolio;2.379;0;20260720
60044;Gasolio;2.169;1;20260719
60044;Metano;1.599;0;20260719
60044;GPL;0.759;0;20260719
60044;HVOlution;2.379;0;20260720
60044;HVOlution;2.169;1;20260719
60046;Benzina;1.909;1;20260719
60046;Gasolio;2.039;1;20260719
60047;Benzina;2.139;0;20260717
60047;Benzina;1.949;1;20260717
60047;Gasolio;2.289;0;20260717
60047;Gasolio;2.099;1;20260717
60047;Gasolio speciale;2.479;0;20260717
60047;Gasolio speciale;2.289;1;20260717
60049;GPL;0.734;0;20260719
60050;Benzina;2.139;0;20260719
60050;Benzina;1.939;1;20260719
60050;Gasolio;2.269;0;20260719
60050;Gasolio;2.069;1;20260719
60052;Benzina;2.199;0;20260718
60052;Benzina;1.999;1;20260718
60052;Gasolio;2.319;0;20260718
60052;Gasolio;2.119;1;20260718
60053;Benzina;2.170;0;20260719
60053;Benzina;1.950;1;20260719
60053;Gasolio;2.299;0;20260720
60053;Gasolio;2.079;1;20260719
60053;Blue Diesel;2.399;0;20260720
60053;Blue Diesel;2.179;1;20260719
60054;Benzina;1.969;0;20260717
60054;Benzina;1.919;1;20260717
60054;Gasolio;2.149;0;20260717
60054;Gasolio;2.099;1;20260717
60055;Benzina;2.149;0;20260720
60055;Benzina;1.989;1;20260720
60055;Gasolio;2.269;0;20260720
60055;Gasolio;2.109;1;20260720
60057;Benzina;1.879;0;20260717
60057;Gasolio;1.999;0;20260717
60059;Benzina;1.945;1;20260719
60059;Gasolio;2.054;1;20260719
60059;HVOlution;2.054;1;20260719
60061;Benzina;1.754;1;20260719
60061;Gasolio;2.115;1;20260719
60062;Benzina;1.744;1;20260719
60062;Gasolio;2.105;1;20260719
60063;Benzina;1.744;1;20260719
60063;Gasolio;2.105;1;20260719
60064;Benzina;2.277;0;20260719
60064;Benzina;2.027;1;20260719
60064;Gasolio;2.397;0;20260719
60064;Gasolio;2.147;1;20260719
60065;Benzina;1.949;0;20260717
60065;Benzina;1.949;1;20260717
60065;Gasolio;2.139;0;20260717
60065;Gasolio;2.139;1;20260717
60066;Benzina;2.377;0;20260719
60066;Benzina;2.027;1;20260719
60066;Gasolio;2.497;0;20260719
60066;Gasolio;2.147;1;20260719
60067;Benzina;2.149;0;20260720
60067;Benzina;1.939;1;20260720
60067;Gasolio;2.359;0;20260720
60067;Gasolio;2.149;1;20260720
60067;Supreme Diesel;2.559;0;20260720
60067;Supreme Diesel;2.349;1;20260720
60068;Benzina;1.898;1;20260716
60068;Gasolio;2.098;1;20260716
60068;Gasolio speciale;2.198;1;20260716
60069;Benzina;2.129;0;20260718
60069;Benzina;1.919;1;20260718
60069;Gasolio;2.339;0;20260718
60069;Gasolio;2.129;1;20260718
60069;Supreme Diesel;2.539;0;20260718
60069;Supreme Diesel;2.329;1;20260718
60071;Benzina;1.754;1;20260719
60071;Gasolio;2.115;1;20260719
60072;Benzina;1.754;1;20260719
60072;Gasolio;2.115;1;20260719
60073;Benzina;1.794;0;20260719
60073;Benzina;1.694;1;20260719
60073;Gasolio;2.137;0;20260719
60073;Gasolio;2.037;1;20260719
60074;Benzina;1.669;1;20260719
60074;Gasolio;1.579;1;20260719
60075;Benzina;1.929;1;20260716
60075;Gasolio;2.069;1;20260716
60075;GPL;0.719;1;20260716
60075;Supreme Diesel;2.169;1;20260716
60076;L-GNC;1.299;0;20260719
60076;GNL;1.299;0;20260719
60077;Benzina;2.124;0;20260719
60077;Benzina;1.914;1;20260719
60077;Gasolio;2.264;0;20260719
60077;Gasolio;2.054;1;20260719
60077;Blue Diesel;2.364;0;20260719
60077;Blue Diesel;2.154;1;20260719
60079;Benzina;2.249;0;20260719
60079;Benzina;1.969;1;20260719
60079;Gasolio;2.429;0;20260719
60079;Gasolio;2.149;1;20260719
60079;Hi-Q Diesel;2.459;0;20260719
60079;Hi-Q Diesel;2.229;1;20260719
60079;HiQ Perform+;2.549;0;20260719
60079;HiQ Perform+;2.299;1;20260719
60080;Benzina;1.949;0;20260718
60080;Benzina;1.899;1;20260718
60080;Gasolio;2.072;0;20260718
60080;Gasolio;2.022;1;20260718
60080;GPL;0.759;0;20260718
60080;HVO;1.992;1;20260718
60082;Benzina;1.937;1;20260719
60082;Gasolio;2.097;1;20260719
60087;Benzina;2.089;0;20260719
60087;Benzina;1.969;1;20260720
60087;Gasolio;2.389;0;20260720
60087;Gasolio;2.139;1;20260720
60087;GPL;0.759;0;20260720
60090;Benzina;1.595;1;20260719
60090;Gasolio;1.594;1;20260719
60092;Benzina;1.908;0;20260718
60092;Benzina;1.908;1;20260718
60092;Gasolio;2.098;0;20260718
60092;Gasolio;2.098;1;20260718
60093;Benzina;2.299;0;20260712
60093;Benzina;1.899;1;20260712
60093;Gasolio;2.399;0;20260712
60093;Gasolio;1.999;1;20260712
60093;GPL;0.799;0;20260712
60094;Benzina;1.589;1;20260716
60094;Gasolio;1.638;1;20260716
60095;Benzina;1.899;1;20260716
60095;Gasolio;2.099;1;20260716
