ref;brand;lat;lon;;;operator;fuel;price;isself;updated;00
40794;;45.9567014;12.8211571;;;Cst Service di Casotto Mauro & C. Snc;Gasolio;1.935;SelfService;09/06/2022 08:54:02;07
40858;Erg;46.0546117;13.2311691;;;Stazione di Servizio Fp di Fabrizio Pellizzari;Gasolio;1.929;SelfService;07/06/2022 11:53:39;07
40858;Erg;46.0546117;13.2311691;;;Stazione di Servizio Fp di Fabrizio Pellizzari;Gasolio;2.079;Servito;07/06/2022 11:53:39;08
40869;Agip;45.9636925;12.6509826;;;La Perla S.N.C. di Mohammad Sajjad & C.;Gasolio;2.009;SelfService;08/06/2022 10:59:25;08
40869;Agip;45.9636925;12.6509826;;;La Perla S.N.C. di Mohammad Sajjad & C.;Gasolio;2.129;Servito;08/06/2022 10:59:25;08
40931;Tamoil;46.4171650;12.7900390;;;Martinis Maria Dora;Gasolio;1.919;Servito;09/06/2022 11:27:01;07
40931;Tamoil;46.4171650;12.7900390;;;Martinis Maria Dora;Gasolio;1.919;SelfService;09/06/2022 11:27:01;07
41030;;46.2246863;13.0109245;;;Vr Group di Vincenti Christian;Gasolio;1.894;SelfService;11/05/2022 07:49:58;07
41111;;45.5030643;12.2913180;;;Vega Carburanti S.p.A.;Gasolio;1.929;SelfService;10/06/2022 00:07:47;07
41112;Vega;45.6402900;12.6002240;;;Vega Carburanti S.p.A.;Gasolio;1.929;SelfService;10/06/2022 00:07:52;07
41120;IP;45.6835120;13.1195430;;;Zamarian Mario S.A.S. di Zamarian Mario & C.;Gasolio;2.171;Servito;07/06/2022 22:41:52;08
41156;Agip;46.0923845;13.4202953;;;Costaperaria Monica;Gasolio;1.889;SelfService;30/05/2022 19:25:47;07
41156;Agip;46.0923845;13.4202953;;;Costaperaria Monica;Gasolio;2.109;Servito;30/05/2022 19:25:47;08
41196;QR carburanti;45.3706970;12.0452894;;;San Marco Petroli Distribuzione S.R.L.;Gasolio;1.939;SelfService;10/06/2022 07:08:12;08
41204;IP;45.9696650;13.1138670;;;Oberai Kapil;Gasolio;1.909;Servito;07/06/2022 10:14:24;07
41204;IP;45.9696650;13.1138670;;;Oberai Kapil;Gasolio;1.909;SelfService;07/06/2022 10:14:24;07
41257;Tamoil;45.3620298;12.0930703;;;T.D.M. S.R.L.;Gasolio;1.929;SelfService;09/06/2022 12:18:14;07
41312;Agip;46.2812707;13.0806717;;;Be.Oil di Fabbro Edoardo & C. S.A.S.;Gasolio;1.944;Servito;07/06/2022 12:20:22;08
41312;Agip;46.2812707;13.0806717;;;Be.Oil di Fabbro Edoardo & C. S.A.S.;Gasolio;1.944;SelfService;07/06/2022 12:20:22;08
41339;Eni;45.5905042;12.8538388;;;A.G.N. S.A.S. di Varriale Claudio & C.;Gasolio;1.929;SelfService;08/06/2022 18:21:38;07
41339;Eni;45.5905042;12.8538388;;;A.G.N. S.A.S. di Varriale Claudio & C.;Gasolio;2.139;Servito;08/06/2022 18:21:38;08
41414;Total;46.1071050;13.2202650;;;Talarico Monica;Gasolio;1.939;Servito;09/06/2022 09:38:29;08
41666;Agip;45.6271067;13.7942276;;;Da.Le. S.A.S. di David Viola & C.;Gasolio;1.919;SelfService;04/06/2022 14:14:50;07
41666;Agip;45.6271067;13.7942276;;;Da.Le. S.A.S. di David Viola & C.;Gasolio;2.139;Servito;04/06/2022 14:14:50;08
41686;Euro Petrol;45.7886190;12.7512994;;;Gabogas 2 di Galvagni Gualtiero & C. S.A.S.;Gasolio;1.968;SelfService;10/06/2022 07:07:45;08
41686;Euro Petrol;45.7886190;12.7512994;;;Gabogas 2 di Galvagni Gualtiero & C. S.A.S.;Gasolio;2.168;Servito;10/06/2022 07:07:45;08
42082;IP;45.9684435;12.5432526;;;Felequi -Gas SRL;Gasolio;2.259;Servito;09/03/2022 10:30:23;09
42415;;45.8028100;13.2276200;;;Cantieri Marina San Giorgio S.p.A.;Gasolio;1.990;Servito;09/06/2022 08:58:39;08
42794;IP;45.8917110;13.2515340;;;Savchuk Tetyana;Gasolio;1.909;Servito;08/06/2022 12:10:26;07
43098;Eni;46.0505784;13.2478580;;;Auto Metano Udine di Rosso Cristian & C S.A.S.;Gasolio;1.909;SelfService;07/06/2022 15:36:13;07
43101;Total;46.4872916;12.8647991;;;Cimenti Cristian;Gasolio;1.649;Servito;22/09/2021 07:09:37;06
43179;Esso;45.8835512;13.3084982;;;A.T.G S.A.S.di Marinig Andrea & C.;Gasolio;1.939;SelfService;08/06/2022 10:52:49;08
43179;Esso;45.8835512;13.3084982;;;A.T.G S.A.S.di Marinig Andrea & C.;Gasolio;2.079;Servito;08/06/2022 10:52:49;08
43243;;45.7640600;12.8080700;;;Distributore Savo;Gasolio;1.875;SelfService;07/06/2022 10:38:41;07
43385;IP;46.0711482;13.2278379;;;Q8 Udine - Via Martignacco;Gasolio;1.889;SelfService;10/06/2022 00:10:13;07
43429;;45.4463220;12.0430068;;;Dolo Arino;Gasolio;1.929;SelfService;10/06/2022 00:12:17;07
43804;;45.9430704;13.1004506;;;Kumar Sanjeev & Tirath Ram S.N.C.;Gasolio;1.929;Servito;08/06/2022 14:26:13;07
43894;;45.4566405;12.4741161;;;Enzo Stefano S.A.S.;Gasolio;1.969;SelfService;09/06/2022 09:48:40;08
43894;;45.4566405;12.4741161;;;Enzo Stefano S.A.S.;Gasolio;2.184;Servito;09/06/2022 09:48:40;09
43899;Esso;45.8288315;13.3300342;;;Geff S.R.L.;Gasolio;1.929;SelfService;09/06/2022 12:32:11;07
44256;;45.8401705;13.4884509;;;D.P.2 S.R.L.;Gasolio;1.919;SelfService;09/06/2022 08:42:09;07
44488;;46.0860227;13.3628876;;;Casella Lucia;Gasolio;1.889;SelfService;06/06/2022 10:48:56;07
44488;;46.0860227;13.3628876;;;Casella Lucia;Gasolio;2.059;Servito;06/06/2022 10:48:56;08
44550;IP;46.0746007;13.2724868;;;Auto Metano Udine di Rosso Cristian & C S.A.S.;Gasolio;1.994;SelfService;10/06/2022 07:41:27;08
44550;IP;46.0746007;13.2724868;;;Auto Metano Udine di Rosso Cristian & C S.A.S.;Gasolio;2.164;Servito;10/06/2022 07:41:27;08
44613;Tamoil;45.4170936;12.0367851;;;T.D.M. S.R.L.;Gasolio;1.969;SelfService;09/06/2022 12:18:12;08
44817;IP;45.8162259;13.5113628;;;M 2 S.A.S. di Savino Aldrigo & C.;Gasolio;1.959;SelfService;09/06/2022 14:29:45;08
4481;;45.5754774;12.0729844;;;Noaloil S.p.A.;Gasolio;1.919;SelfService;09/06/2022 17:39:27;07
44945;Esso;45.9541103;13.3949501;;;Set Società a Responsabilità Limitata;Gasolio;1.919;SelfService;10/06/2022 07:06:11;07
44945;Esso;45.9541103;13.3949501;;;Set Società a Responsabilità Limitata;Gasolio;2.089;Servito;10/06/2022 07:06:11;08
44979;Esso;46.0755782;13.2376272;;;Geff S.R.L.;Gasolio;1.909;SelfService;09/06/2022 12:04:11;07
45155;Noaloil;45.3294054;12.1279647;;;Mosco Moto di Mosco Cristian;Gasolio;1.899;Servito;07/06/2022 08:04:12;07
45246;Q8;45.8342107;13.1939418;;;Geff S.R.L.;Gasolio;1.924;SelfService;10/06/2022 07:14:04;07
45247;IP;45.9649180;12.9548340;;;Geff S.R.L.;Gasolio;1.899;SelfService;10/06/2022 00:12:16;07
45255;IP;46.0825260;13.1737550;;;Kaur Amandeep;Gasolio;1.880;Servito;08/06/2022 19:43:43;07
45261;IP;46.1912720;12.5639359;;;GEFF S.R.L.;Gasolio;1.944;SelfService;09/06/2022 08:53:47;08
45262;IP;46.0519398;13.0500299;;;Geff S.R.L.;Gasolio;1.814;SelfService;10/06/2022 00:10:09;07
45333;Agip;46.4054953;13.2960821;;;Geff S.R.L.;Gasolio;1.964;SelfService;09/06/2022 19:58:05;08
45346;Tamoil;45.4062094;12.1536962;;;T.D.M. S.R.L.;Gasolio;1.939;SelfService;09/06/2022 12:16:10;08
45355;IP;45.8892315;13.3092592;;;Geff S.R.L.;Gasolio;1.884;SelfService;09/06/2022 19:02:10;07
45387;Ecotec;45.7596607;13.0300079;;;Smp Latisana;Gasolio;2.009;SelfService;10/06/2022 07:02:11;08
45405;Eni;46.1625490;13.1331470;;;Servizi Innovativi Nord Est S.R.L.;Gasolio;1.484;SelfService;03/03/2022 13:11:33;06
45449;;45.7550565;12.7962857;;;Smp Concordia Sagittaria;Gasolio;1.929;SelfService;10/06/2022 00:10:16;07
45513;Unione Gas Auto S.p.A.;45.5438899;12.6512971;;;Easy Service S.R.L.;Gasolio;1.869;Servito;07/06/2022 10:20:43;07
45513;Unione Gas Auto S.p.A.;45.5438899;12.6512971;;;Easy Service S.R.L.;Gasolio;1.869;SelfService;07/06/2022 10:20:43;07
45658;Trivengas;45.9149642;13.4677904;;;Ricciardi Giovanni;Gasolio;1.959;Servito;08/06/2022 19:18:24;08
45670;Tap;45.6033242;12.5207739;;;Tap;Gasolio;1.949;SelfService;03/06/2022 17:20:22;08
45670;Tap;45.6033242;12.5207739;;;Tap;Gasolio;1.959;Servito;03/06/2022 17:20:22;08
45703;IP;46.0334327;13.2459915;;;Kumar Mohit;Gasolio;1.929;Servito;09/06/2022 19:44:24;07
45911;Q8;45.4872750;12.2544870;;;Servizi & Gestioni Italia S.R.L.;Gasolio;1.979;SelfService;10/06/2022 01:43:35;08
46034;IP;46.5150276;12.8657683;;;G.T S.N.C. di Reputin Vittorio e Bellondi Gianmaria;Gasolio;2.004;SelfService;08/06/2022 14:59:35;08
46104;Tamoil;45.5044755;12.3355622;;;T.D.M. S.R.L.;Gasolio;1.969;Servito;10/06/2022 07:56:13;08
46104;Tamoil;45.5044755;12.3355622;;;T.D.M. S.R.L.;Gasolio;1.969;SelfService;10/06/2022 07:56:13;08
46151;Total;45.7728172;12.9972777;;;Geff S.R.L.;Gasolio;1.964;SelfService;09/06/2022 09:00:08;08
46189;Esso;45.6817891;13.4047546;;;Geff S.R.L.;Gasolio;1.919;SelfService;10/06/2022 00:12:16;07
46269;gdp;45.8143730;13.3401540;;;Gdp S.R.L.- Cervignano Del F.;Gasolio;1.959;SelfService;08/06/2022 08:22:28;08
46269;gdp;45.8143730;13.3401540;;;Gdp S.R.L.- Cervignano Del F.;Gasolio;2.011;Servito;08/06/2022 08:22:28;08
46321;Esso;45.5756922;12.6757325;;;Geff S.R.L.;Gasolio;1.909;SelfService;09/06/2022 09:22:01;07
46322;Esso;45.2108395;12.2907704;;;Geff S.R.L.;Gasolio;1.889;SelfService;09/06/2022 19:18:11;07
46396;Esso;46.4030844;13.0188014;;;Mb.Service di Mella Nicola e Bearzi Michele S.N.C.;Gasolio;1.959;SelfService;10/06/2022 07:31:25;08
46396;Esso;46.4030844;13.0188014;;;Mb.Service di Mella Nicola e Bearzi Michele S.N.C.;Gasolio;2.109;Servito;10/06/2022 07:31:25;08
46566;;45.9240300;12.9430100;;;Zanchetta Pietro;Gasolio;1.867;SelfService;07/06/2022 10:02:34;07
46695;Agip;45.1973819;12.2912540;;;Boscolo Lucio Gioachina;Gasolio;2.089;Servito;10/06/2022 06:44:54;08
46821;Tamoil;45.6553633;13.7762420;;;T.D.M. S.R.L.;Gasolio;1.989;Servito;09/06/2022 12:58:09;08
46821;Tamoil;45.6553633;13.7762420;;;T.D.M. S.R.L.;Gasolio;1.989;SelfService;09/06/2022 12:58:09;08
46981;Total;45.8001833;12.7279233;;;Eni Station di Del Giudice Massimo;Gasolio;1.899;SelfService;07/06/2022 07:57:49;07
46981;Total;45.8001833;12.7279233;;;Eni Station di Del Giudice Massimo;Gasolio;2.134;Servito;07/06/2022 07:57:49;08
47009;IP;46.1500269;13.2200370;;;Virk Petrolio di Waseem Hayat;Gasolio;1.919;SelfService;07/06/2022 18:55:34;07
47011;IP;45.9423453;13.0591338;;;Geff S.R.L.;Gasolio;1.889;SelfService;10/06/2022 00:12:18;07
47013;Esso;45.7768810;12.8631290;;;Geff S.R.L.;Gasolio;1.879;SelfService;09/06/2022 15:50:09;07
47014;Esso;45.9341470;13.6035740;;;Geff S.R.L.;Gasolio;1.939;SelfService;08/06/2022 19:22:00;08
47015;Esso;45.9250087;13.6128494;;;Geff S.R.L.;Gasolio;1.939;SelfService;09/06/2022 13:22:01;08
47037;IP;46.5489890;12.8543690;;;Geff S.R.L.;Gasolio;1.969;SelfService;09/06/2022 07:44:06;08
47075;Esso;45.4851238;12.2003179;;;Favero Riccardo;Gasolio;1.919;Servito;10/06/2022 07:58:24;07
47089;Tamoil;45.6862791;13.7476404;;;T.D.M. S.R.L.;Gasolio;1.979;Servito;09/06/2022 12:06:04;08
47089;Tamoil;45.6862791;13.7476404;;;T.D.M. S.R.L.;Gasolio;1.979;SelfService;09/06/2022 12:06:04;08
47169;Stazione di servizio GNP - Monfalcone;45.7922625;13.5601720;;;Gnp Monfalcone;Gasolio;1.899;SelfService;09/06/2022 11:15:26;07
47666;Repsol;45.4686180;11.9979180;;;Rialca S.N.C.di Canaia Rinaldo e Alex;Gasolio;1.949;SelfService;10/06/2022 04:52:09;08
47666;Repsol;45.4686180;11.9979180;;;Rialca S.N.C.di Canaia Rinaldo e Alex;Gasolio;2.049;Servito;10/06/2022 04:52:09;08
47777;TotalErg;45.6178992;13.8150263;;;Meva Società a Responsabilità Limitata Semplificata;Gasolio;1.949;SelfService;09/06/2022 17:53:06;08
47902;Oil Italia;46.5265771;13.0127002;;;Oil Italia S.R.L. Oil Italia Gmbh;Gasolio;1.969;Servito;09/06/2022 16:00:23;08
47902;Oil Italia;46.5265771;13.0127002;;;Oil Italia S.R.L. Oil Italia Gmbh;Gasolio;1.969;SelfService;09/06/2022 16:00:23;08
47943;Agip Eni;45.9674540;13.3982350;;;T.D.P. Carburanti S.R.L.;Gasolio;1.599;SelfService;18/11/2021 07:26:21;06
47972;Total;46.1737830;13.0669660;;;Fera Giuseppe & Mauro Ilenia S.N.C.;Gasolio;1.929;Servito;06/06/2022 10:05:15;07
47972;Total;46.1737830;13.0669660;;;Fera Giuseppe & Mauro Ilenia S.N.C.;Gasolio;1.929;SelfService;06/06/2022 10:05:15;07
48108;Agip;46.0733050;13.2677610;;;Auto Metano Udine di Rosso Cristian & C S.A.S.;Gasolio;1.949;SelfService;10/06/2022 07:41:57;08
48121;Repsol;46.0160541;13.2573201;;;Tiemme Service S.A.S. di Tribos Daniele Sebastiano & C.;Gasolio;1.869;SelfService;07/06/2022 11:52:57;07
48121;Repsol;46.0160541;13.2573201;;;Tiemme Service S.A.S. di Tribos Daniele Sebastiano & C.;Gasolio;1.929;Servito;07/06/2022 11:52:57;07
48159;;45.8028471;13.4849344;;;Servizi & Gestioni Italia S.R.L.;Gasolio;2.019;SelfService;10/06/2022 07:07:47;08
48173;Agip;45.5007700;12.0545320;;;Eni Errebi Snc;Gasolio;1.969;SelfService;10/06/2022 06:29:21;08
48173;Agip;45.5007700;12.0545320;;;Eni Errebi Snc;Gasolio;2.189;Servito;10/06/2022 06:29:21;09
48226;Q8;45.5480253;12.3047463;;;Servizi & Gestioni Italia S.R.L.;Gasolio;1.979;SelfService;10/06/2022 01:43:37;08
48284;Beyfin;45.4847442;12.2862661;;;Ghulam Punjab di Iqbal Qasir & C. S.A.S.;Gasolio;1.939;SelfService;07/06/2022 18:57:44;08
48284;Beyfin;45.4847442;12.2862661;;;Ghulam Punjab di Iqbal Qasir & C. S.A.S.;Gasolio;1.999;Servito;07/06/2022 18:57:44;08
48406;IP;45.9365570;13.5845520;;;M 2 S.A.S. di Savino Aldrigo & C.;Gasolio;1.979;SelfService;09/06/2022 20:30:39;08
48516;Sistiana Service S.n.c.;45.7712330;13.6371781;;;Gabriele Riva - Sistiana;Gasolio;1.939;Servito;08/06/2022 09:19:37;08
48516;Sistiana Service S.n.c.;45.7712330;13.6371781;;;Gabriele Riva - Sistiana;Gasolio;1.939;SelfService;08/06/2022 09:19:37;08
48571;enercoop;45.1910519;12.2775165;;;Vega Carburanti S.p.A.;Gasolio;1.879;SelfService;08/06/2022 08:38:24;07
48573;Q8;46.1165724;13.2239162;;;Servizi & Gestioni Italia S.R.L.;Gasolio;1.949;SelfService;10/06/2022 01:44:43;08
48736;;45.1435800;12.0687200;;;Marchesini Sandro;Gasolio;1.964;SelfService;09/06/2022 07:53:20;08
48736;;45.1435800;12.0687200;;;Marchesini Sandro;Gasolio;2.179;Servito;09/06/2022 07:53:20;09
48899;Eni;46.0420044;13.2214918;;;Eni;Gasolio;1.949;SelfService;10/06/2022 07:16:43;08
48900;IP;46.0322340;13.2170950;;;Singh Inder Deep;Gasolio;1.949;SelfService;09/06/2022 19:11:40;08
48900;IP;46.0322340;13.2170950;;;Singh Inder Deep;Gasolio;2.139;Servito;09/06/2022 19:11:40;08
48914;Esso;45.5064223;12.1475056;;;Captari Vasile;Gasolio;1.889;SelfService;09/06/2022 12:00:26;07
48914;Esso;45.5064223;12.1475056;;;Captari Vasile;Gasolio;2.089;Servito;09/06/2022 12:00:26;08
49016;IP;46.0084830;13.4367940;;;V&c Carburanti S.N.C. di Mahmood Asad & C.;Gasolio;1.929;Servito;09/06/2022 16:36:30;07
49018;IP;46.0586332;13.3828228;;;V & C Carburanti S.N.C.;Gasolio;1.929;Servito;09/06/2022 16:36:57;07
49209;Trivengas;45.6421623;12.5917078;;;Trivengas;Gasolio;1.929;SelfService;09/06/2022 07:32:36;07
49248;;46.0331350;13.3017180;;;Sachdeva Ashok;Gasolio;1.874;Servito;03/06/2022 07:04:08;07
49249;;45.5094325;12.2826686;;;Tieppo Fabio;Gasolio;1.899;SelfService;08/06/2022 14:00:03;07
49249;;45.5094325;12.2826686;;;Tieppo Fabio;Gasolio;1.939;Servito;08/06/2022 14:00:03;08
49270;;45.8378802;13.2114657;;;Eni Station;Gasolio;1.919;SelfService;09/06/2022 08:54:45;07
49270;;45.8378802;13.2114657;;;Eni Station;Gasolio;2.174;Servito;09/06/2022 08:54:45;08
49277;Esso;45.9838539;13.4054733;;;Set Società a Responsabilità Limitata;Gasolio;1.919;SelfService;10/06/2022 06:56:11;07
49277;Esso;45.9838539;13.4054733;;;Set Società a Responsabilità Limitata;Gasolio;2.089;Servito;10/06/2022 06:56:11;08
49322;Esso;46.0607119;13.3111516;;;Censani Fabrizio;Gasolio;1.959;SelfService;10/06/2022 06:10:49;08
49322;Esso;46.0607119;13.3111516;;;Censani Fabrizio;Gasolio;2.129;Servito;10/06/2022 06:10:49;08
49387;Agip;45.5774381;12.0849625;;;Castellana Carburanti di Nalon Luca;Gasolio;1.969;SelfService;10/06/2022 07:34:24;08
49387;Agip;45.5774381;12.0849625;;;Castellana Carburanti di Nalon Luca;Gasolio;2.189;Servito;10/06/2022 07:34:24;09
49549;Agip;45.9905070;13.3653190;;;Eni Fuel S.P.A.;Gasolio;1.969;SelfService;10/06/2022 07:54:15;08
49549;Agip;45.9905070;13.3653190;;;Eni Fuel S.P.A.;Gasolio;2.189;Servito;10/06/2022 07:54:15;09
49589;Agip;45.9376065;13.6166629;;;Diana Massimiliano;Gasolio;1.969;SelfService;07/06/2022 19:34:29;08
49589;Agip;45.9376065;13.6166629;;;Diana Massimiliano;Gasolio;2.189;Servito;07/06/2022 19:34:29;09
49701;Agip;46.0875239;13.2331853;;;P.R.M. S.N.C. di Buffa Paolo & C.;Gasolio;1.949;SelfService;10/06/2022 07:40:53;08
49724;Esso;45.6536732;12.5383537;;;Geff S.R.L.;Gasolio;1.909;SelfService;10/06/2022 07:34:06;07
49770;;45.6437111;12.4922052;;;Geff S.R.L.;Gasolio;1.924;SelfService;09/06/2022 09:26:04;07
49878;Esso;45.7213895;12.9149083;;;Geff S.R.L.;Gasolio;1.879;SelfService;09/06/2022 20:10:10;07
49937;;45.4181700;12.3699000;;;Lido Energia S.R.L.;Gasolio;1.989;SelfService;09/06/2022 13:21:13;08
49937;;45.4181700;12.3699000;;;Lido Energia S.R.L.;Gasolio;2.265;Servito;09/06/2022 13:21:13;09
49938;Total;45.4198876;12.3752573;;;Lido Energia S.R.L.;Gasolio;2.109;SelfService;09/06/2022 13:22:58;08
49938;Total;45.4198876;12.3752573;;;Lido Energia S.R.L.;Gasolio;2.309;Servito;09/06/2022 13:22:58;09
50136;Conad;46.0826620;13.1783924;;;Spazio Conad Martignacco;Gasolio;1.898;SelfService;09/06/2022 11:47:40;07
50197;Api;45.4503075;12.1684541;;;Zancanaro Roberto;Gasolio;1.869;SelfService;03/06/2022 16:30:22;07
50197;Api;45.4503075;12.1684541;;;Zancanaro Roberto;Gasolio;2.166;Servito;03/06/2022 16:30:22;08
50219;;45.4849809;12.2734411;;;Speed Service S.A.S. di Fabrizio Fulmine & C.;Gasolio;1.889;SelfService;08/06/2022 09:22:39;07
50219;;45.4849809;12.2734411;;;Speed Service S.A.S. di Fabrizio Fulmine & C.;Gasolio;2.049;Servito;08/06/2022 09:22:39;08
50308;;45.5167974;12.2362485;;;Iperstaroil S.R.L.;Gasolio;1.869;SelfService;09/06/2022 19:22:07;07
50358;;45.5761100;12.6689800;;;Stazione di Servizio Saltarel S.N.C. di Saltarel Michele & C.;Gasolio;1.899;SelfService;06/06/2022 12:46:52;07
50406;IP;46.0711080;13.2371566;;;Hassan Ali;Gasolio;1.949;Servito;10/06/2022 07:57:56;08
50445;Eni;46.0728368;13.2138243;;;Poci Kloris;Gasolio;1.949;SelfService;10/06/2022 07:37:31;08
50445;Eni;46.0728368;13.2138243;;;Poci Kloris;Gasolio;2.159;Servito;10/06/2022 07:37:31;08
50484;Agip;45.9279270;13.6132190;;;04130;Gasolio;2.009;SelfService;10/06/2022 07:30:11;08
50484;Agip;45.9279270;13.6132190;;;04130;Gasolio;2.229;Servito;10/06/2022 07:30:11;09
50564;IP;45.5207326;12.6391799;;;Carburanti Gondal di Arif Saqlain;Gasolio;1.899;SelfService;07/06/2022 13:25:26;07
50564;IP;45.5207326;12.6391799;;;Carburanti Gondal di Arif Saqlain;Gasolio;1.999;Servito;07/06/2022 13:25:26;08
50653;Stazione di servizio ESSO Riva Gabriele;45.7200848;13.7214831;;;Riva Gabriele;Gasolio;1.969;Servito;10/06/2022 07:27:45;08
50653;Stazione di servizio ESSO Riva Gabriele;45.7200848;13.7214831;;;Riva Gabriele;Gasolio;1.969;SelfService;10/06/2022 07:27:45;08
50655;Gasfin;45.6392360;13.7737864;;;Magamaste S.N.C. di Stefano Riva & C.;Gasolio;1.939;Servito;08/06/2022 08:48:45;08
50655;Gasfin;45.6392360;13.7737864;;;Magamaste S.N.C. di Stefano Riva & C.;Gasolio;1.939;SelfService;08/06/2022 08:48:45;08
50673;Total;45.1206588;12.2543389;;;Coil;Gasolio;1.878;Servito;10/06/2022 07:46:03;07
50718;Fly;46.1441190;12.9788230;;;Geff S.R.L.;Gasolio;1.939;SelfService;10/06/2022 07:30:13;08
50747;DA.LE.;45.6152860;13.7908860;;;Eni Fuel S.P.A.;Gasolio;2.009;SelfService;10/06/2022 07:10:01;08
50747;DA.LE.;45.6152860;13.7908860;;;Eni Fuel S.P.A.;Gasolio;2.229;Servito;10/06/2022 07:10:01;09
50781;Esso;46.3949900;13.2152760;;;01959 Esso - Resiutta;Gasolio;2.019;SelfService;09/06/2022 10:32:03;08
50899;Agip;46.0248633;13.1684443;;;fratelli Rinaldi S.N.C. di Matteo e Paolo Rinaldi;Gasolio;1.939;SelfService;09/06/2022 14:35:43;08
50900;Esso;46.1046301;13.2294887;;;F.Lli Rinaldi S.N.C.di Matteo e Paolo Rinaldi;Gasolio;1.929;SelfService;08/06/2022 09:14:00;07
50917;;45.5023750;12.2742760;;;F.lli Arena di Arena Daniele & C. S.N.C.;Gasolio;2.049;Servito;08/06/2022 07:35:40;08
50952;;46.0645392;13.2120296;;;Favaro Giulio;Gasolio;1.949;SelfService;10/06/2022 07:43:15;08
50952;;46.0645392;13.2120296;;;Favaro Giulio;Gasolio;2.169;Servito;10/06/2022 07:43:15;08
51155;IP;46.0970422;13.1974741;;;Virk Petrolio di Waseem Hayat;Gasolio;1.909;Servito;08/06/2022 18:38:19;07
51194;IP;45.7885870;13.0131180;;;Scer S.N.C. di Beccaro Bellino & C.;Gasolio;1.959;SelfService;09/06/2022 11:02:07;08
51194;IP;45.7885870;13.0131180;;;Scer S.N.C. di Beccaro Bellino & C.;Gasolio;2.199;Servito;09/06/2022 11:02:07;09
51300;IP;45.7804284;12.8763464;;;Europam S.p.A.;Gasolio;1.897;SelfService;09/06/2022 16:30:07;07
51341;Esso Trieste;45.6400267;13.7889179;;;Mian S.N.C.di Davide e Francesco Mian;Gasolio;1.949;SelfService;08/06/2022 20:00:42;08
51511;Q8;45.1561682;12.2719623;;;Clean Car 3 di Passarella Massimiliano & C. S.A.S.;Gasolio;1.949;Servito;08/06/2022 08:12:25;08
51511;Q8;45.1561682;12.2719623;;;Clean Car 3 di Passarella Massimiliano & C. S.A.S.;Gasolio;1.949;SelfService;08/06/2022 08:12:25;08
51556;Agip;45.6476325;12.5880838;;;Casagrande M. & C. S.A.S. di Casagrande Marcellino;Gasolio;1.969;SelfService;08/06/2022 18:06:35;08
51556;Agip;45.6476325;12.5880838;;;Casagrande M. & C. S.A.S. di Casagrande Marcellino;Gasolio;2.178;Servito;08/06/2022 18:06:35;09
51577;;46.0239505;13.1923243;;;Kumar Rajinder;Gasolio;1.969;Servito;07/06/2022 07:40:12;08
51662;Metano;45.4695190;12.1990910;;;Noaloil S.p.A.;Gasolio;1.899;SelfService;10/06/2022 02:26:42;07
51663;Esso;45.5518322;12.0719522;;;Geff S.R.L.;Gasolio;1.879;SelfService;09/06/2022 09:36:13;07
51809;Agip;46.2035220;13.1204010;;;Eni Fuel S.P.A.;Gasolio;1.969;SelfService;10/06/2022 07:40:11;08
51809;Agip;46.2035220;13.1204010;;;Eni Fuel S.P.A.;Gasolio;2.189;Servito;10/06/2022 07:40:11;09
51813;Q8;46.0080400;13.1214500;;;Q8;Gasolio;1.907;SelfService;07/06/2022 20:06:31;07
51813;Q8;46.0080400;13.1214500;;;Q8;Gasolio;2.107;Servito;07/06/2022 20:06:31;08
51862;Eni;45.4750389;12.2112404;;;Eni Fuel S.p.A.;Gasolio;1.949;SelfService;10/06/2022 06:30:01;08
51862;Eni;45.4750389;12.2112404;;;Eni Fuel S.p.A.;Gasolio;2.169;Servito;10/06/2022 06:30:01;08
51967;EwaPoint;45.6056755;13.8075232;;;Oil Italia Muggia;Gasolio;1.998;Servito;09/06/2022 16:00:25;08
51967;EwaPoint;45.6056755;13.8075232;;;Oil Italia Muggia;Gasolio;1.998;SelfService;09/06/2022 16:00:25;08
52015;Agip;46.2060920;13.1883470;;;Astolfi Marco;Gasolio;1.929;SelfService;09/06/2022 19:43:09;07
52035;Trivengas;45.4883200;12.1012690;;;Callegari S.A.S. di Callegari Gabriele & C.;Gasolio;1.959;SelfService;09/06/2022 07:35:18;08
52077;Agip;45.2072246;12.2756647;;;Gestioni Innovative Italia S.R.L.;Gasolio;1.969;SelfService;10/06/2022 06:06:10;08
52078;;45.4188547;12.0595785;;;Gestioni Innovative Italia S.R.L.;Gasolio;1.969;SelfService;10/06/2022 06:02:08;08
52081;;45.5386088;12.3013026;;;Gestioni Innovative Italia S.R.L.;Gasolio;1.969;SelfService;10/06/2022 07:38:07;08
52081;;45.5386088;12.3013026;;;Gestioni Innovative Italia S.R.L.;Gasolio;2.179;Servito;10/06/2022 07:38:07;09
52103;Conad;45.7924662;12.8178755;;;Spazio Conad Portogruaro;Gasolio;1.878;SelfService;10/06/2022 06:41:56;07
52227;;45.8824578;13.2582772;;;Eni Fuel S.P.A.;Gasolio;2.009;SelfService;10/06/2022 00:14:02;08
52227;;45.8824578;13.2582772;;;Eni Fuel S.P.A.;Gasolio;2.226;Servito;10/06/2022 00:14:02;09
